attendance,cgpa,arrear_count,fees_paid,disciplinary_issues,year,semester,dropout,low_attendance,low_cgpa,high_arrears,financial_risk,behavior_risk
60,5.9,5,1,0,1,1,1,0,0,1,0,0
52,7.0,3,1,0,1,1,1,1,0,0,0,0
60,9.57,0,1,0,1,6,0,0,0,0,0,0
47,6.64,5,1,0,3,8,1,1,0,1,0,0
85,6.32,0,0,0,1,6,1,0,0,0,1,0
79,2.4,3,0,1,3,3,1,0,1,0,1,1
85,2.5,0,1,0,1,3,1,0,1,0,0,0
46,3.5,0,1,0,3,1,1,1,1,0,0,0
62,2.26,1,1,0,3,6,1,0,1,0,0,0
83,7.95,6,1,0,3,7,1,0,0,1,0,0
71,7.79,4,1,0,4,7,1,0,0,1,0,0
50,3.09,7,0,0,1,8,0,1,1,1,1,0
61,8.69,4,0,1,3,3,0,0,0,1,1,1
61,3.24,4,1,0,1,2,1,0,1,1,0,0
82,4.41,2,0,1,4,1,0,0,1,0,1,1
64,3.99,1,1,0,2,1,1,0,1,0,0,0
61,4.98,7,1,0,1,3,1,0,1,1,0,0
67,4.04,5,1,0,1,3,1,0,1,1,0,0
68,5.91,5,1,0,4,3,1,0,0,1,0,0
52,5.26,5,1,0,3,8,1,1,0,1,0,0
57,9.89,4,0,1,1,7,1,1,0,1,1,1
41,2.45,6,1,1,2,7,1,1,1,1,0,1
68,3.14,4,1,1,4,8,1,0,1,1,0,1
60,2.42,7,0,0,3,2,1,0,1,1,1,0
54,7.01,6,0,1,1,8,1,1,0,1,1,1
91,2.44,1,0,0,1,1,1,0,1,0,1,0
66,8.69,6,0,1,4,4,1,0,0,1,1,1
89,6.1,7,1,0,3,8,0,0,0,1,0,0
70,6.22,0,1,0,3,2,0,0,0,0,0,0
54,6.49,4,1,1,4,2,1,1,0,1,0,1
90,3.37,5,1,1,1,7,1,0,1,1,0,1
62,3.58,0,1,0,1,8,1,0,1,0,0,0
63,4.55,4,1,0,3,6,1,0,1,1,0,0
83,6.75,3,1,0,3,1,1,0,0,0,0,0
52,3.68,2,1,0,2,7,1,1,1,0,0,0
61,2.93,4,1,0,2,4,0,0,1,1,0,0
82,9.76,3,1,0,2,1,0,0,0,0,0,0
76,2.18,7,1,0,3,2,1,0,1,1,0,0
72,8.42,1,0,0,3,3,1,0,0,0,1,0
95,8.3,3,1,0,3,1,0,0,0,0,0,0
42,4.38,1,1,0,1,8,0,1,1,0,0,0
93,3.09,4,0,0,4,1,1,0,1,1,1,0
58,3.17,1,1,0,3,3,0,1,1,0,0,0
62,7.58,3,1,0,1,4,0,0,0,0,0,0
68,7.14,6,0,0,3,4,1,0,0,1,1,0
69,8.26,2,1,0,4,1,0,0,0,0,0,0
78,9.5,0,0,0,3,7,1,0,0,0,1,0
83,7.54,0,1,0,1,8,0,0,0,0,0,0
86,3.25,2,0,0,3,3,1,0,1,0,1,0
64,3.95,5,1,1,3,6,1,0,1,1,0,1
76,8.74,0,0,0,3,1,1,0,0,0,1,0
86,3.67,7,0,0,2,3,1,0,1,1,1,0
47,2.58,4,0,0,3,2,1,1,1,1,1,0
81,7.63,5,1,0,1,6,1,0,0,1,0,0
97,5.22,4,1,0,1,3,1,0,0,1,0,0
55,9.36,3,1,0,1,7,1,1,0,0,0,0
47,7.2,7,1,0,3,1,1,1,0,1,0,0
40,2.72,3,1,0,4,5,1,1,1,0,0,0
83,9.58,5,0,0,1,4,1,0,0,1,1,0
44,4.07,5,1,0,2,1,1,1,1,1,0,0
42,4.7,7,0,0,4,3,1,1,1,1,1,0
40,5.22,7,1,1,1,8,1,1,0,1,0,1
43,2.41,5,1,0,3,6,1,1,1,1,0,0
79,5.97,5,1,0,2,6,0,0,0,1,0,0
74,2.99,1,0,0,1,3,1,0,1,0,1,0
71,5.21,6,1,1,2,8,1,0,0,1,0,1
81,4.81,5,0,0,4,4,1,0,1,1,1,0
73,8.18,7,0,0,1,1,1,0,0,1,1,0
82,8.43,6,0,0,3,6,1,0,0,1,1,0
64,3.23,5,1,0,2,6,1,0,1,1,0,0
49,4.93,3,1,0,1,5,0,1,1,0,0,0
60,4.99,4,1,0,4,2,1,0,1,1,0,0
85,3.21,6,0,1,4,5,1,0,1,1,1,1
78,8.39,3,1,1,1,2,1,0,0,0,0,1
66,7.66,0,1,0,4,6,0,0,0,0,0,0
66,3.52,7,0,1,2,2,1,0,1,1,1,1
41,4.93,1,0,0,2,1,1,1,1,0,1,0
80,2.85,1,1,0,2,6,1,0,1,0,0,0
87,7.03,4,1,0,2,6,1,0,0,1,0,0
52,2.97,5,1,0,4,8,1,1,1,1,0,0
48,9.89,3,1,0,1,2,1,1,0,0,0,0
91,8.25,0,0,0,4,3,1,0,0,0,1,0
75,5.12,3,0,0,4,2,0,0,0,0,1,0
61,6.63,7,1,0,1,2,1,0,0,1,0,0
81,9.29,7,1,1,1,4,1,0,0,1,0,1
65,6.43,5,1,0,3,4,1,0,0,1,0,0
97,3.4,5,1,1,2,1,0,0,1,1,0,1
93,5.03,7,1,0,1,1,1,0,0,1,0,0
51,8.75,2,0,1,4,3,1,1,0,0,1,1
56,7.15,7,1,0,2,4,1,1,0,1,0,0
53,7.21,3,1,0,2,5,1,1,0,0,0,0
53,8.93,4,0,1,4,1,1,1,0,1,1,1
96,9.15,3,1,0,1,1,0,0,0,0,0,0
73,9.36,1,0,0,2,4,1,0,0,0,1,0
92,2.76,0,0,0,2,4,1,0,1,0,1,0
96,6.35,6,1,0,2,3,1,0,0,1,0,0
59,7.92,4,1,1,2,8,1,1,0,1,0,1
50,8.06,2,0,0,2,4,1,1,0,0,1,0
55,6.85,0,1,1,4,8,1,1,0,0,0,1
90,3.33,0,1,0,1,7,1,0,1,0,0,0
70,8.38,6,1,0,1,2,1,0,0,1,0,0
94,7.76,1,1,0,2,6,0,0,0,0,0,0
45,2.69,1,0,0,2,5,1,1,1,0,1,0
95,5.71,1,0,0,2,6,1,0,0,0,1,0
58,3.39,4,0,0,4,2,1,1,1,1,1,0
76,4.7,3,0,0,4,7,1,0,1,0,1,0
97,2.14,0,0,0,3,7,1,0,1,0,1,0
43,5.2,3,0,0,2,2,1,1,0,0,1,0
86,6.4,3,1,0,3,6,0,0,0,0,0,0
43,6.96,1,1,0,3,2,1,1,0,0,0,0
59,7.31,3,1,0,3,1,1,1,0,0,0,0
49,8.69,0,0,0,1,7,1,1,0,0,1,0
63,3.72,0,1,0,3,6,1,0,1,0,0,0
93,2.96,5,0,0,2,8,1,0,1,1,1,0
74,8.81,2,1,0,4,2,0,0,0,0,0,0
65,3.25,4,0,0,2,8,1,0,1,1,1,0
76,9.8,3,1,0,4,1,0,0,0,0,0,0
77,8.74,4,1,1,1,4,1,0,0,1,0,1
60,6.01,4,1,0,1,7,1,0,0,1,0,0
93,9.85,4,0,0,2,5,1,0,0,1,1,0
79,2.78,6,1,0,1,5,1,0,1,1,0,0
78,4.42,7,1,0,4,2,1,0,1,1,0,0
60,7.11,5,0,0,1,5,1,0,0,1,1,0
49,4.8,4,1,0,3,1,1,1,1,1,0,0
77,9.43,7,1,0,3,4,1,0,0,1,0,0
85,2.53,7,1,0,1,2,1,0,1,1,0,0
43,6.4,5,1,0,2,3,1,1,0,1,0,0
99,6.73,0,1,0,3,6,0,0,0,0,0,0
96,7.22,6,1,0,4,7,1,0,0,1,0,0
84,4.05,3,1,0,2,8,1,0,1,0,0,0
59,4.92,5,1,0,1,5,1,1,1,1,0,0
56,8.75,2,1,0,2,5,1,1,0,0,0,0
94,3.56,7,1,0,2,2,1,0,1,1,0,0
46,8.61,4,1,0,2,6,1,1,0,1,0,0
43,6.5,7,0,0,2,6,1,1,0,1,1,0
68,8.1,6,1,0,1,5,1,0,0,1,0,0
53,7.71,2,0,0,1,5,1,1,0,0,1,0
42,3.66,0,0,1,3,8,1,1,1,0,1,1
63,6.55,0,0,0,3,3,1,0,0,0,1,0
76,8.94,1,1,0,4,6,1,0,0,0,0,0
55,5.46,4,0,1,4,1,1,1,0,1,1,1
97,9.73,1,1,1,3,7,1,0,0,0,0,1
94,5.62,6,1,0,3,2,1,0,0,1,0,0
91,3.14,2,0,0,2,2,1,0,1,0,1,0
43,5.12,7,0,0,3,3,1,1,0,1,1,0
95,9.61,3,1,0,4,7,0,0,0,0,0,0
63,4.56,1,1,1,3,3,1,0,1,0,0,1
73,8.94,0,1,0,2,1,0,0,0,0,0,0
69,9.05,4,1,0,4,4,1,0,0,1,0,0
57,4.8,7,1,0,1,2,1,1,1,1,0,0
58,2.67,2,1,1,3,6,0,1,1,0,0,1
70,7.8,5,1,1,1,7,1,0,0,1,0,1
99,4.49,6,1,1,4,5,1,0,1,1,0,1
99,8.26,6,1,0,3,7,1,0,0,1,0,0
58,5.54,0,0,0,1,1,1,1,0,0,1,0
88,5.88,5,1,0,3,8,1,0,0,1,0,0
85,8.22,6,1,0,1,2,1,0,0,1,0,0
58,5.06,3,1,0,1,6,1,1,0,0,0,0
61,5.55,7,0,0,4,1,0,0,0,1,1,0
63,5.01,4,1,1,3,8,1,0,0,1,0,1
84,4.94,7,0,0,1,4,1,0,1,1,1,0
51,6.21,3,0,0,3,6,0,1,0,0,1,0
69,8.47,6,0,0,3,2,1,0,0,1,1,0
97,4.89,3,1,0,2,7,1,0,1,0,0,0
77,6.19,7,0,1,4,5,1,0,0,1,1,1
92,7.37,6,1,0,3,6,1,0,0,1,0,0
70,4.16,4,0,0,3,8,1,0,1,1,1,0
75,4.22,4,1,0,3,8,1,0,1,1,0,0
58,9.47,5,0,0,4,2,1,1,0,1,1,0
87,7.79,3,0,0,4,8,1,0,0,0,1,0
84,6.62,2,1,0,3,1,0,0,0,0,0,0
75,7.18,5,1,0,4,4,1,0,0,1,0,0
69,2.23,4,0,0,2,8,1,0,1,1,1,0
94,6.94,0,0,1,4,6,1,0,0,0,1,1
88,6.08,6,0,0,2,1,1,0,0,1,1,0
94,6.37,5,1,0,2,1,1,0,0,1,0,0
72,4.88,1,1,1,2,3,1,0,1,0,0,1
57,2.65,2,1,0,1,1,1,1,1,0,0,0
91,3.55,6,0,0,4,7,0,0,1,1,1,0
88,9.61,5,1,0,3,6,1,0,0,1,0,0
98,5.27,4,0,0,2,4,1,0,0,1,1,0
67,5.73,7,0,1,3,5,1,0,0,1,1,1
98,2.42,4,1,0,2,3,1,0,1,1,0,0
86,2.3,2,1,1,3,1,1,0,1,0,0,1
50,7.74,1,0,0,1,6,1,1,0,0,1,0
96,6.3,5,1,0,2,7,1,0,0,1,0,0
99,6.07,7,1,1,1,7,0,0,0,1,0,1
93,3.94,5,1,0,1,7,0,0,1,1,0,0
84,7.96,3,1,1,4,2,1,0,0,0,0,1
72,3.35,0,1,0,3,3,1,0,1,0,0,0
56,3.52,4,1,0,2,4,1,1,1,1,0,0
45,5.69,5,1,1,1,2,1,1,0,1,0,1
43,4.29,5,1,0,3,8,0,1,1,1,0,0
59,3.98,6,0,1,4,4,1,1,1,1,1,1
87,7.16,6,1,1,3,2,1,0,0,1,0,1
86,7.21,5,0,1,3,5,0,0,0,1,1,1
66,8.6,1,0,0,4,4,1,0,0,0,1,0
54,5.34,0,1,0,4,2,1,1,0,0,0,0
45,2.58,5,0,1,4,8,1,1,1,1,1,1
86,4.19,2,1,0,1,7,1,0,1,0,0,0
53,9.84,4,1,0,3,8,1,1,0,1,0,0
99,6.77,3,1,1,4,4,1,0,0,0,0,1
50,7.68,6,0,0,3,8,1,1,0,1,1,0
78,2.06,2,0,1,3,3,1,0,1,0,1,1
48,6.15,4,1,0,1,4,1,1,0,1,0,0
65,2.3,7,1,0,3,6,1,0,1,1,0,0
55,6.55,6,0,0,1,4,1,1,0,1,1,0
44,9.37,1,0,0,4,2,1,1,0,0,1,0
96,9.75,6,1,0,4,8,1,0,0,1,0,0
91,6.32,0,0,0,3,8,1,0,0,0,1,0
49,5.67,0,1,1,1,4,1,1,0,0,0,1
89,9.56,4,1,0,1,5,1,0,0,1,0,0
42,7.39,2,1,0,2,1,0,1,0,0,0,0
52,2.52,3,1,0,2,3,0,1,1,0,0,0
82,5.73,1,0,0,4,6,1,0,0,0,1,0
88,3.92,4,1,0,4,7,1,0,1,1,0,0
69,5.76,7,1,0,2,2,1,0,0,1,0,0
93,5.64,1,1,0,1,7,0,0,0,0,0,0
84,6.66,0,1,0,3,7,0,0,0,0,0,0
45,4.85,5,1,0,3,8,0,1,1,1,0,0
56,3.31,5,0,0,1,4,1,1,1,1,1,0
98,6.03,3,1,0,4,4,0,0,0,0,0,0
84,8.64,1,1,0,3,4,0,0,0,0,0,0
90,7.31,4,1,0,1,8,1,0,0,1,0,0
92,4.71,3,1,0,3,3,1,0,1,0,0,0
58,9.48,6,1,0,1,6,1,1,0,1,0,0
81,9.3,6,1,0,2,1,1,0,0,1,0,0
74,3.67,7,1,1,2,5,1,0,1,1,0,1
85,2.32,2,0,1,3,6,1,0,1,0,1,1
65,7.93,5,1,0,3,5,1,0,0,1,0,0
90,8.62,4,1,1,3,7,1,0,0,1,0,1
44,9.74,1,1,0,3,6,1,1,0,0,0,0
68,9.12,3,1,0,2,2,0,0,0,0,0,0
76,6.8,4,1,0,2,1,1,0,0,1,0,0
59,6.24,3,1,0,1,1,0,1,0,0,0,0
88,2.22,3,1,0,3,3,1,0,1,0,0,0
60,3.97,3,0,0,2,8,1,0,1,0,1,0
49,5.68,1,0,0,4,6,1,1,0,0,1,0
44,7.03,4,1,0,1,4,1,1,0,1,0,0
75,6.46,0,1,0,1,1,0,0,0,0,0,0
45,7.94,0,0,0,1,6,1,1,0,0,1,0
65,4.24,1,0,1,4,4,0,0,1,0,1,1
43,6.52,6,1,0,4,3,1,1,0,1,0,0
78,2.71,1,1,0,4,7,1,0,1,0,0,0
78,5.31,5,1,0,2,7,1,0,0,1,0,0
89,8.0,3,0,0,4,6,1,0,0,0,1,0
74,7.55,4,1,0,1,6,1,0,0,1,0,0
40,9.93,4,1,0,3,2,1,1,0,1,0,0
63,4.22,2,1,0,1,6,1,0,1,0,0,0
96,5.99,2,1,0,1,2,0,0,0,0,0,0
75,4.64,7,0,0,2,4,0,0,1,1,1,0
45,5.52,0,1,0,1,8,0,1,0,0,0,0
80,8.86,2,0,0,2,7,1,0,0,0,1,0
93,7.47,2,0,0,2,8,1,0,0,0,1,0
85,9.06,0,1,0,3,4,0,0,0,0,0,0
99,3.63,5,1,1,1,7,1,0,1,1,0,1
83,8.99,6,1,0,3,7,1,0,0,1,0,0
99,2.48,0,1,0,3,1,1,0,1,0,0,0
96,9.11,6,1,0,1,3,1,0,0,1,0,0
70,4.63,7,1,0,1,8,1,0,1,1,0,0
59,4.52,2,0,0,4,2,1,1,1,0,1,0
63,6.1,4,1,0,4,7,1,0,0,1,0,0
64,9.53,2,0,0,2,1,1,0,0,0,1,0
75,2.38,3,1,0,1,8,1,0,1,0,0,0
60,4.82,7,0,0,2,5,1,0,1,1,1,0
69,8.85,6,1,1,3,1,1,0,0,1,0,1
63,5.17,6,1,0,3,4,1,0,0,1,0,0
83,3.59,3,1,0,4,5,0,0,1,0,0,0
81,5.4,3,1,0,2,8,1,0,0,0,0,0
69,5.08,5,1,0,1,1,1,0,0,1,0,0
61,9.32,1,1,0,1,6,0,0,0,0,0,0
67,8.1,3,1,0,4,3,0,0,0,0,0,0
46,6.04,6,1,1,4,2,1,1,0,1,0,1
74,9.91,4,0,0,2,6,1,0,0,1,1,0
94,5.72,6,0,0,4,5,1,0,0,1,1,0
67,2.47,6,0,0,4,7,1,0,1,1,1,0
53,4.1,5,0,0,4,3,1,1,1,1,1,0
95,5.49,1,1,0,3,7,0,0,0,0,0,0
49,3.26,1,0,0,2,1,1,1,1,0,1,0
55,9.58,3,0,0,1,6,1,1,0,0,1,0
55,8.13,7,0,0,1,4,1,1,0,1,1,0
93,4.15,2,1,0,2,8,1,0,1,0,0,0
70,6.73,6,1,0,4,4,1,0,0,1,0,0
81,7.77,0,1,0,4,3,0,0,0,0,0,0
64,9.53,2,1,1,1,4,1,0,0,0,0,1
52,9.05,2,0,0,3,2,1,1,0,0,1,0
45,6.12,1,1,0,2,8,1,1,0,0,0,0
83,8.2,1,1,0,4,7,0,0,0,0,0,0
48,6.5,5,0,0,3,3,1,1,0,1,1,0
84,6.42,5,1,0,3,8,1,0,0,1,0,0
75,2.92,1,1,1,4,3,1,0,1,0,0,1
95,3.01,4,1,0,2,4,1,0,1,1,0,0
82,6.24,4,1,0,2,3,1,0,0,1,0,0
59,4.15,0,0,0,1,1,1,1,1,0,1,0
57,2.17,1,0,0,1,5,1,1,1,0,1,0
97,7.78,3,0,0,2,6,1,0,0,0,1,0
82,2.26,5,0,1,4,5,1,0,1,1,1,1
96,6.76,1,0,0,2,8,1,0,0,0,1,0
60,6.31,4,1,1,1,7,1,0,0,1,0,1
43,9.75,1,0,0,1,6,1,1,0,0,1,0
89,5.87,4,1,0,1,4,1,0,0,1,0,0
72,2.51,1,1,0,2,8,1,0,1,0,0,0
66,6.41,6,1,0,2,2,1,0,0,1,0,0
46,8.73,3,1,1,4,2,1,1,0,0,0,1
45,9.97,7,1,0,1,4,1,1,0,1,0,0
54,5.44,0,1,1,3,7,1,1,0,0,0,1
57,4.56,6,1,0,3,4,0,1,1,1,0,0
71,9.25,3,1,0,4,3,0,0,0,0,0,0
95,3.53,4,1,1,4,2,1,0,1,1,0,1
50,6.92,5,0,0,1,8,1,1,0,1,1,0
59,5.25,5,1,0,2,5,1,1,0,1,0,0
63,2.33,2,1,0,2,4,1,0,1,0,0,0
54,4.78,3,1,1,3,7,1,1,1,0,0,1
87,4.12,1,0,0,1,8,1,0,1,0,1,0
46,7.49,0,1,0,3,7,1,1,0,0,0,0
60,9.59,1,1,0,3,5,1,0,0,0,0,0
81,4.14,1,0,0,1,6,1,0,1,0,1,0
65,8.49,3,1,0,4,5,0,0,0,0,0,0
83,2.44,7,1,0,3,7,0,0,1,1,0,0
95,6.3,0,1,0,4,2,0,0,0,0,0,0
53,2.56,2,1,0,2,6,1,1,1,0,0,0
96,9.47,6,1,0,3,8,1,0,0,1,0,0
76,8.13,1,1,0,1,5,0,0,0,0,0,0
97,7.26,0,0,0,4,3,1,0,0,0,1,0
60,8.59,2,1,0,2,3,0,0,0,0,0,0
57,7.18,6,1,0,2,2,1,1,0,1,0,0
44,9.75,1,1,0,3,8,1,1,0,0,0,0
42,7.71,0,1,0,2,3,1,1,0,0,0,0
62,9.4,6,0,1,1,4,1,0,0,1,1,1
65,6.14,3,1,0,3,6,0,0,0,0,0,0
76,2.94,7,1,0,2,2,1,0,1,1,0,0
63,6.23,5,0,0,1,6,1,0,0,1,1,0
88,3.01,5,0,0,4,8,0,0,1,1,1,0
58,6.74,1,0,1,4,7,0,1,0,0,1,1
90,5.86,1,1,0,3,5,0,0,0,0,0,0
64,6.98,6,0,0,1,4,1,0,0,1,1,0
60,2.08,0,0,0,2,2,1,0,1,0,1,0
51,3.56,5,1,0,3,5,1,1,1,1,0,0
96,5.93,1,1,0,3,5,0,0,0,0,0,0
80,9.6,2,0,1,2,5,1,0,0,0,1,1
72,5.07,1,0,0,1,5,1,0,0,0,1,0
89,5.39,5,0,0,2,5,1,0,0,1,1,0
92,7.72,4,0,0,4,2,1,0,0,1,1,0
43,6.83,7,0,0,3,3,1,1,0,1,1,0
81,4.39,5,1,0,4,5,1,0,1,1,0,0
96,5.29,2,0,1,3,7,1,0,0,0,1,1
46,3.74,0,1,0,2,7,1,1,1,0,0,0
61,9.73,2,1,0,1,4,0,0,0,0,0,0
94,3.05,4,1,0,2,2,1,0,1,1,0,0
72,4.97,4,1,0,4,1,0,0,1,1,0,0
56,2.21,1,1,0,1,3,1,1,1,0,0,0
63,3.77,1,1,0,1,4,1,0,1,0,0,0
73,8.24,5,1,0,3,7,1,0,0,1,0,0
67,3.61,3,0,0,1,5,1,0,1,0,1,0
97,2.64,7,0,0,3,2,1,0,1,1,1,0
82,5.8,2,1,0,1,2,0,0,0,0,0,0
80,2.08,5,1,0,1,5,1,0,1,1,0,0
78,2.68,3,1,0,3,7,1,0,1,0,0,0
61,8.46,5,1,0,1,4,1,0,0,1,0,0
88,8.17,7,1,0,2,2,1,0,0,1,0,0
56,9.32,7,1,0,1,6,1,1,0,1,0,0
73,8.84,4,1,0,4,7,1,0,0,1,0,0
45,7.47,1,1,0,3,7,1,1,0,0,0,0
85,2.42,1,1,0,3,3,1,0,1,0,0,0
45,8.26,7,1,0,2,4,1,1,0,1,0,0
73,8.76,5,0,0,4,7,0,0,0,1,1,0
40,8.39,7,1,0,1,8,1,1,0,1,0,0
49,6.07,1,0,0,2,5,1,1,0,0,1,0
60,3.86,0,0,0,1,8,1,0,1,0,1,0
44,8.76,5,1,0,2,7,1,1,0,1,0,0
41,7.82,4,0,0,3,8,1,1,0,1,1,0
61,9.85,6,1,0,4,4,1,0,0,1,0,0
87,3.25,5,0,0,3,8,1,0,1,1,1,0
96,3.81,5,1,0,2,6,0,0,1,1,0,0
41,3.69,1,0,1,1,7,1,1,1,0,1,1
49,8.34,4,1,0,4,4,1,1,0,1,0,0
73,3.5,5,0,1,1,7,1,0,1,1,1,1
55,2.53,1,1,0,3,1,1,1,1,0,0,0
87,9.99,7,1,0,1,8,1,0,0,1,0,0
90,2.2,2,1,0,2,8,0,0,1,0,0,0
78,8.68,4,0,0,4,5,1,0,0,1,1,0
61,4.92,3,0,0,4,3,1,0,1,0,1,0
51,8.73,0,0,0,4,5,1,1,0,0,1,0
63,6.44,3,1,1,2,1,1,0,0,0,0,1
86,9.21,6,1,0,1,5,1,0,0,1,0,0
79,9.41,7,1,1,4,5,1,0,0,1,0,1
77,2.07,4,0,0,3,3,1,0,1,1,1,0
99,2.6,5,1,0,3,8,1,0,1,1,0,0
98,4.0,1,1,0,3,1,1,0,1,0,0,0
49,7.35,6,0,0,3,5,1,1,0,1,1,0
74,9.11,4,1,0,3,6,1,0,0,1,0,0
90,5.68,0,1,1,2,7,1,0,0,0,0,1
88,6.86,4,0,0,1,5,1,0,0,1,1,0
71,3.51,6,0,0,2,2,0,0,1,1,1,0
46,8.44,1,0,0,3,5,1,1,0,0,1,0
60,9.74,3,1,0,3,3,0,0,0,0,0,0
59,4.15,2,0,0,4,2,1,1,1,0,1,0
65,5.96,3,0,0,4,6,1,0,0,0,1,0
43,2.69,1,1,0,1,7,0,1,1,0,0,0
85,6.47,6,0,0,1,6,1,0,0,1,1,0
91,6.02,1,0,0,1,6,1,0,0,0,1,0
61,3.16,7,1,0,2,1,1,0,1,1,0,0
54,5.54,0,0,0,4,6,1,1,0,0,1,0
95,4.67,4,1,0,1,4,1,0,1,1,0,0
79,6.17,7,1,0,4,3,1,0,0,1,0,0
60,6.69,4,1,1,4,1,1,0,0,1,0,1
54,2.07,3,1,1,4,2,1,1,1,0,0,1
61,8.09,6,0,0,4,4,1,0,0,1,1,0
91,7.7,2,1,1,4,1,1,0,0,0,0,1
67,4.93,2,1,0,4,3,1,0,1,0,0,0
53,2.42,0,1,0,2,2,1,1,1,0,0,0
66,8.04,1,1,0,3,3,0,0,0,0,0,0
80,9.64,0,1,1,4,3,1,0,0,0,0,1
79,3.92,4,1,0,2,2,1,0,1,1,0,0
97,4.59,5,1,0,1,6,1,0,1,1,0,0
67,3.47,5,1,1,2,5,1,0,1,1,0,1
65,6.62,5,1,0,2,3,1,0,0,1,0,0
88,3.24,1,1,0,2,6,1,0,1,0,0,0
41,4.85,0,1,0,4,7,1,1,1,0,0,0
64,7.58,7,1,0,1,2,1,0,0,1,0,0
95,6.48,6,1,0,2,3,1,0,0,1,0,0
42,5.09,3,1,0,1,5,1,1,0,0,0,0
47,5.36,4,0,0,2,7,1,1,0,1,1,0
83,6.5,5,1,0,4,2,1,0,0,1,0,0
72,2.05,6,0,0,2,8,1,0,1,1,1,0
81,2.63,2,1,0,2,1,1,0,1,0,0,0
91,9.05,7,1,0,1,1,1,0,0,1,0,0
74,2.62,0,0,0,1,8,1,0,1,0,1,0
45,7.65,4,1,0,1,6,1,1,0,1,0,0
78,9.36,4,1,1,3,1,1,0,0,1,0,1
91,4.17,2,0,0,1,4,1,0,1,0,1,0
62,4.96,7,1,0,2,8,1,0,1,1,0,0
64,6.55,2,1,1,3,3,1,0,0,0,0,1
98,9.05,2,0,0,1,3,1,0,0,0,1,0
89,9.54,5,1,0,4,2,0,0,0,1,0,0
82,7.92,7,1,0,1,4,1,0,0,1,0,0
58,2.69,5,0,0,4,3,0,1,1,1,1,0
44,7.35,0,0,1,3,2,1,1,0,0,1,1
90,5.28,2,1,0,4,5,0,0,0,0,0,0
50,5.77,3,1,0,3,3,1,1,0,0,0,0
95,2.39,4,0,1,4,6,1,0,1,1,1,1
51,3.53,7,0,0,1,3,1,1,1,1,1,0
49,8.32,2,1,0,3,5,1,1,0,0,0,0
47,5.63,7,1,0,2,5,1,1,0,1,0,0
63,4.41,4,1,0,2,3,1,0,1,1,0,0
99,5.07,1,1,0,2,5,0,0,0,0,0,0
67,8.84,6,1,0,1,2,1,0,0,1,0,0
80,7.99,1,1,0,2,3,0,0,0,0,0,0
75,4.18,2,1,0,3,3,1,0,1,0,0,0
76,2.94,4,1,0,2,1,0,0,1,1,0,0
60,4.02,6,1,0,3,6,1,0,1,1,0,0
47,9.37,1,1,0,2,3,1,1,0,0,0,0
94,6.65,2,1,0,4,7,0,0,0,0,0,0
48,6.27,4,1,1,3,1,1,1,0,1,0,1
86,6.77,2,1,0,2,5,0,0,0,0,0,0
54,4.93,5,0,0,2,6,1,1,1,1,1,0
87,8.46,4,1,0,2,6,1,0,0,1,0,0
85,6.19,1,1,0,3,5,0,0,0,0,0,0
79,2.93,2,0,0,3,2,1,0,1,0,1,0
57,3.03,7,1,0,2,8,1,1,1,1,0,0
81,6.29,1,0,0,4,8,1,0,0,0,1,0
99,9.49,2,1,1,3,1,1,0,0,0,0,1
59,4.47,7,0,0,3,3,1,1,1,1,1,0
45,8.96,7,1,0,4,1,1,1,0,1,0,0
51,8.11,0,1,0,1,5,1,1,0,0,0,0
41,3.98,7,0,0,4,5,1,1,1,1,1,0
46,2.29,1,1,0,2,7,0,1,1,0,0,0
55,2.81,1,0,0,3,8,1,1,1,0,1,0
42,7.83,3,1,0,3,2,1,1,0,0,0,0
84,3.6,6,1,0,3,8,0,0,1,1,0,0
42,4.97,5,0,0,3,6,1,1,1,1,1,0
66,6.01,1,1,0,1,6,0,0,0,0,0,0
89,7.8,4,0,0,3,5,1,0,0,1,1,0
82,2.91,6,1,0,3,1,1,0,1,1,0,0
79,5.25,7,1,0,1,6,0,0,0,1,0,0
77,5.88,2,1,0,2,7,0,0,0,0,0,0
72,6.33,0,1,1,2,7,1,0,0,0,0,1
67,8.55,4,1,0,1,3,1,0,0,1,0,0
40,3.37,6,1,0,2,3,1,1,1,1,0,0
94,8.46,4,1,1,2,1,1,0,0,1,0,1
47,7.54,4,0,0,4,8,1,1,0,1,1,0
76,6.45,4,1,1,4,8,1,0,0,1,0,1
71,7.6,6,0,0,4,2,0,0,0,1,1,0
99,5.3,0,0,0,1,3,0,0,0,0,1,0
87,3.11,7,1,0,3,1,1,0,1,1,0,0
82,7.33,3,1,0,1,1,0,0,0,0,0,0
76,6.2,5,1,0,1,5,0,0,0,1,0,0
43,7.11,7,1,0,1,6,1,1,0,1,0,0
69,4.7,1,1,0,1,5,0,0,1,0,0,0
45,9.25,6,1,0,4,6,1,1,0,1,0,0
85,6.7,4,0,0,1,2,1,0,0,1,1,0
93,2.68,7,1,1,4,2,0,0,1,1,0,1
58,5.6,1,1,1,3,2,1,1,0,0,0,1
71,8.05,6,1,1,2,1,1,0,0,1,0,1
48,8.35,1,1,0,4,1,1,1,0,0,0,0
51,5.96,4,1,0,1,8,1,1,0,1,0,0
50,9.16,3,1,0,3,5,1,1,0,0,0,0
